timestep,action_normalized,requested_battery_power_kw,actual_battery_power_kw,requested_delta_soe_kwh,actual_delta_soe_kwh,soe_kwh,soc,capacity_kwh,power_battery_kw,load_kwh,pv_kwh,net_load_kwh,grid_energy_kwh,grid_buy_kwh,grid_sell_kwh,price,grid_emissions,baseline_step_profit,baseline_step_emissions,reward_profit_component,reward_emission_component,step_profit,total_profit,step_emissions,total_emissions,penalty_soe,penalty_aging,penalty_grid,raw_reward,reward,decision_time_seconds
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.965,0.0,0.965,0.965,0.965,0.0,0.24614,1.0100194492761367,-0.2375251,0.9746687685514719,0.0,0.0,-0.2375251,-0.2375251,0.9746687685514719,0.9746687685514719,0.0,0.0,0.0,0.0,0.0,0.00033698300001105963
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.927,0.0,0.927,0.927,0.927,0.0,0.2427899999999999,1.0086042505143096,-0.22506632999999993,0.934976140226765,0.0,0.0,-0.22506632999999993,-0.4625914299999999,0.934976140226765,1.9096449087782368,0.0,0.0,0.0,0.0,0.0,0.00032981600003267886
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,1.359,0.0,1.359,1.359,1.359,0.0,0.2410399999999999,1.0058577644337745,-0.32757335999999987,1.3669607018654995,0.0,0.0,-0.32757335999999987,-0.7901647899999997,1.3669607018654995,3.2766056106437365,0.0,0.0,0.0,0.0,0.0,0.00032816899999943416
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.06,0.0,0.06,0.06,0.06,0.0,0.24123,1.0084493370808598,-0.0144738,0.06050696022485159,0.0,0.0,-0.0144738,-0.8046385899999997,0.06050696022485159,3.3371125708685883,0.0,0.0,0.0,0.0,0.0,0.00032527899998058274
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.059,0.0,0.059,0.059,0.059,0.0,0.2365399999999999,1.0069211806071423,-0.013955859999999994,0.059408349655821396,0.0,0.0,-0.013955859999999994,-0.8185944499999998,0.059408349655821396,3.39652092052441,0.0,0.0,0.0,0.0,0.0,0.0003246310000122321
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.056,0.0,0.056,0.056,0.056,0.0,0.23507,1.0086558883254595,-0.01316392,0.05648472974622573,0.0,0.0,-0.01316392,-0.8317583699999997,0.05648472974622573,3.4530056502706357,0.0,0.0,0.0,0.0,0.0,0.00034116800003403114
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.067,0.0,0.067,0.067,0.067,0.0,0.23101,1.0118638873431471,-0.01547767,0.06779488045199086,0.0,0.0,-0.01547767,-0.8472360399999997,0.06779488045199086,3.5208005307226267,0.0,0.0,0.0,0.0,0.0,0.0003263159999846721
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.065,0.0,0.065,0.065,0.065,0.0,0.22352,1.014524848298966,-0.0145288,0.06594411513943278,0.0,0.0,-0.0145288,-0.8617648399999998,0.06594411513943278,3.5867446458620593,0.0,0.0,0.0,0.0,0.0,0.0003239640000174404
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.121,0.0,0.121,0.121,0.121,0.0,0.23591,1.0172455154739266,-0.02854511,0.12308670737234512,0.0,0.0,-0.02854511,-0.8903099499999998,0.12308670737234512,3.7098313532344043,0.0,0.0,0.0,0.0,0.0,0.00032346399996185937
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.063,0.0,0.063,0.063,0.063,0.0,0.2391499999999999,1.020054935136801,-0.015066449999999993,0.06426346091361845,0.0,0.0,-0.015066449999999993,-0.9053763999999997,0.06426346091361845,3.7740948141480226,0.0,0.0,0.0,0.0,0.0,0.0003234640000187028
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.478,0.0,0.478,0.478,0.478,0.0,0.24173,1.0237680164947986,-0.11554694,0.48936111188451376,0.0,0.0,-0.11554694,-1.0209233399999997,0.48936111188451376,4.263455926032536,0.0,0.0,0.0,0.0,0.0,0.00032352099998433914
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,1.856,0.0,1.856,1.856,1.856,0.0,0.2405499999999999,1.0275343493455449,-0.4464607999999998,1.9071037523853314,0.0,0.0,-0.4464607999999998,-1.4673841399999996,1.9071037523853314,6.170559678417868,0.0,0.0,0.0,0.0,0.0,0.00032398299998703806
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,1.841,0.0,1.841,1.841,1.841,0.0,0.2397599999999999,1.0269066272037537,-0.4413981599999998,1.8905351006821105,0.0,0.0,-0.4413981599999998,-1.9087822999999995,1.8905351006821105,8.061094779099978,0.0,0.0,0.0,0.0,0.0,0.0003248350000149003
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.082,0.0,0.082,0.082,0.082,0.0,0.24155,1.026269222972372,-0.0198071,0.0841540762837345,0.0,0.0,-0.0198071,-1.9285893999999995,0.0841540762837345,8.145248855383713,0.0,0.0,0.0,0.0,0.0,0.00032379800001081094
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.057,0.0,0.057,0.057,0.057,0.0,0.2415999999999999,0.9829095984224372,-0.013771199999999994,0.05602584711007892,0.0,0.0,-0.013771199999999994,-1.9423605999999995,0.05602584711007892,8.20127470249379,0.0,0.0,0.0,0.0,0.0,0.0003236869999909686
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.072,0.0,0.072,0.072,0.072,0.0,0.24414,0.8853690005234656,-0.01757808,0.06374656803768952,0.0,0.0,-0.01757808,-1.9599386799999996,0.06374656803768952,8.26502127053148,0.0,0.0,0.0,0.0,0.0,0.00034726100000170845
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.057,0.013,0.044000000000000004,0.044000000000000004,0.044000000000000004,0.0,0.2443,0.764925419697913,-0.0107492,0.033656718466708174,0.0,0.0,-0.0107492,-1.9706878799999996,0.033656718466708174,8.29867798899819,0.0,0.0,0.0,0.0,0.0,0.0003251130000307967
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.042,0.031,0.011000000000000003,0.011000000000000003,0.011000000000000003,0.0,0.2478699999999999,0.6733344658523692,-0.0027265699999999993,0.0074066791243760635,0.0,0.0,-0.0027265699999999993,-1.9734144499999997,0.0074066791243760635,8.306084668122566,0.0,0.0,0.0,0.0,0.0,0.0003237420000345992
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2225148677825928,0.7408382892608643,0.058,0.05,0.008,0.008,0.008,0.0,0.2495899999999999,0.6071251098686018,-0.001996719999999999,0.004857000878948814,0.0,0.0,-0.001996719999999999,-1.9754111699999997,0.004857000878948814,8.310941669001515,0.0,0.0,0.0,0.0,0.0,0.0003242049999698793
19,0.08908826857805252,0.06600000048657684,0.06600000048657684,0.03300000024328842,0.03300000024328842,0.03300000024328842,0.014848044763008753,2.2225148677825928,0.7408382892608643,0.067,0.1,-0.033,2.432884171899019e-10,2.432884171899019e-10,0.0,0.2495,0.5511416541741138,0.0016500000000000002,0.0,-0.0016500000607004603,-1.3408638069144444e-10,-6.070046008888052e-11,-1.9754111700607002,1.3408638069144444e-10,8.310941669135602,0.0,0.0,0.0,-0.0008250000973934205,-0.007957386820057982,0.00032453900001883085
20,0.09448755532503128,0.06999999884343744,0.06999999884343744,0.03499999942171872,0.03499999942171872,0.06799999966500714,0.030595970650513966,2.2225148677825928,0.7408382892608643,0.059,0.094,-0.035,-5.782812839694174e-10,0.0,5.782812839694174e-10,0.2497599999999999,0.5152824216937024,0.0017500000000000003,0.0,-0.001749999971085936,0.0,2.891406419847087e-11,-1.9754111700317862,0.0,8.310941669135602,0.0,0.0,0.0,-0.000874999985542968,-0.008439651552174552,0.0003242790000399509
21,0.17817653715610504,0.13200000097315367,0.13200000097315367,0.06600000048657684,0.06600000048657684,0.13400000015158398,0.06029206017653147,2.2225148677825928,0.7408382892608643,0.04,0.106,-0.066,4.865768343798038e-10,4.865768343798038e-10,0.0,0.2463199999999999,0.491872742745213,0.0033000000000000004,0.0,-0.003300000119853606,-2.393338820826773e-10,-1.1985360584443323e-10,-1.97541117015164,2.393338820826773e-10,8.310941669374936,0.0,0.0,0.0,-0.0016500001795937442,-0.01591477349357374,0.0003234089999750722
22,0.21327191591262817,0.15800000133209835,0.15800000133209835,0.07900000066604917,0.07900000066604917,0.21300000081763315,0.09583737949530284,2.2225148677825928,0.7408382892608643,0.059,0.138,-0.07900000000000001,6.660491602694663e-10,6.660491602694663e-10,0.0,0.2477599999999999,0.4796571730450639,0.003950000000000001,0.0,-0.0039500001650203415,-3.1947525732389085e-10,-1.650203399483629e-10,-1.9754111703166604,3.1947525732389085e-10,8.310941669694412,0.0,0.0,0.0,-0.0019750002422477993,-0.019049501869064015,0.00032440899997254746
23,0.4184449017047882,0.3100000051289058,0.3100000051289058,0.1550000025644529,0.1550000025644529,0.36800000338208605,0.16557819644610086,2.2225148677825928,0.7408382892608643,0.064,0.219,-0.155,2.564452900033487e-09,2.564452900033487e-09,0.0,0.2481,0.4779418295059281,0.00775,0.0,-0.007750000636240764,-1.2256593107237877e-09,-6.362407644983081e-10,-1.9754111709529012,1.2256593107237877e-09,8.310941670920071,0.0,0.0,0.0,-0.0038750009309500375,-0.03737560932789794,0.00032453799997256283
24,0.45084062218666077,0.3339999952700694,0.3339999952700694,0.1669999976350347,0.1669999976350347,0.5350000010171208,0.24071830014387766,2.2225148677825928,0.7408382892608643,0.064,0.231,-0.167,-2.3649653069224286e-09,0.0,2.3649653069224286e-09,0.24708,0.4804785369786671,0.008350000000000002,0.0,-0.008349999881751736,0.0,1.1824826534612143e-10,-1.975411170834653,0.0,8.310941670920071,0.0,0.0,0.0,-0.004174999940875868,-0.04026919464401682,0.00032335299999886047
